"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Os04g0582000",1251.73346530495,0.554295038630573,0.203193737251876,2.72791399049606,0.00637362242042047,0.0269040892716516
"Os04g0583000",240.274633377081,1.69362039472943,0.502387874517954,3.37114106576412,0.000748575157718262,0.00446803183523012
"Os04g0583200",583.043633069251,1.52016420652027,0.399336874474726,3.8067213515402,0.0001408212558213,0.001057348772823
"Os04g0583600",2600.09363260905,-2.59104485975243,0.219485506141398,-11.8050841046571,3.67423408056334e-32,1.01174012672007e-29
"Os04g0583900",3226.67730254465,1.00226158525737,0.249152140598522,4.02268903991633,5.75374399408682e-05,0.000482974550854993
"Os04g0584300",773.304952868884,-1.00896047891096,0.258309054485419,-3.9060205648653,9.38285301679773e-05,0.000740809944069368
"Os04g0585200",3900.79216833518,-0.840972083512559,0.182132456441024,-4.61736529526726,3.88642794685499e-06,4.44757885434862e-05
"Os04g0585700",3411.2853374575,-1.37774755494433,0.178735952925555,-7.70828438483315,1.27520339178479e-14,6.55013126818686e-13
"Os04g0585900",141.358062239087,-2.28651476231606,0.497132489324247,-4.59940722326179,4.23694833297359e-06,4.80139541678934e-05
"Os04g0586100",3185.27690914761,0.871081447046404,0.256065623652059,3.40178987957409,0.000669460880587526,0.00407040749385222
"Os04g0586500",1060.94477905374,-0.597579361438088,0.237577015618492,-2.51530797237431,0.0118928444803904,0.0448041207539168
"Os04g0587500",3559.29527100146,1.13409740453207,0.221087925669486,5.12962162496145,2.90325142782681e-07,4.2819351539069e-06
"Os04g0588200",443.934001274003,-1.33421558758515,0.273826127426855,-4.87249189886581,1.10199376275326e-06,1.41647032738881e-05
"Os04g0588700",485.988185606323,0.920692910645445,0.226817053710571,4.05918732998046,4.92437972764335e-05,0.000420896584081132
"Os04g0589700",114.438543277055,1.51687517327438,0.431567918644407,3.51480058582441,0.000440084316189388,0.00283882138841937
"Os04g0589800",1957.58726593876,5.7764404163968,0.355615426579933,16.2435034721375,2.48327638546162e-59,2.55108893291077e-56
"Os04g0590100",166.275455820671,1.23733492276611,0.370496592544536,3.33966613368346,0.000838791635575644,0.00494027003003869
"Os04g0591000",2683.23731752433,-1.57825993900255,0.228663585193074,-6.90210440665458,5.12377531598457e-12,1.82718342710211e-10
"Os04g0592500",1030.72470108163,0.530641250862166,0.209896279744109,2.52811174885561,0.0114677844588825,0.0435215292550088
"Os04g0594000",241.764666591446,0.884679161742252,0.291479260328256,3.03513588152362,0.00240427339435838,0.0120101257458972
"Os04g0594100",335.293390291817,-1.165395197384,0.305765620493532,-3.81140036444565,0.000138181751587086,0.00103967171405382
"Os04g0596200",12.2381762214298,4.52336759456448,1.49716922809842,3.02128009958479,0.002517083968411,0.0124756564847389
"Os04g0596300",1245.05354713735,1.48546880263236,0.245819550935871,6.04292375027519,1.51346190755714e-09,3.49996255851526e-08
"Os04g0596400",6576.35825750796,0.600313471023058,0.169676411038513,3.53799015048002,0.000403185097887246,0.00263883214030099
